Date: 2023-10-29 17:44:49s, Time_Cost: 99s, Epoch: [13/100],Val_PSNR: 44.54, Val_SSIM: 0.9982
Date: 2023-10-29 17:46:28s, Time_Cost: 99s, Epoch: [14/100],Val_PSNR: 44.68, Val_SSIM: 0.9983
Date: 2023-10-29 17:48:06s, Time_Cost: 99s, Epoch: [15/100],Val_PSNR: 44.84, Val_SSIM: 0.9983
Date: 2023-10-29 17:49:45s, Time_Cost: 99s, Epoch: [16/100],Val_PSNR: 45.00, Val_SSIM: 0.9983
Date: 2023-10-29 17:51:24s, Time_Cost: 99s, Epoch: [17/100],Val_PSNR: 45.67, Val_SSIM: 0.9986
Date: 2023-10-29 17:53:03s, Time_Cost: 99s, Epoch: [18/100],Val_PSNR: 45.58, Val_SSIM: 0.9986
Date: 2023-10-29 17:54:42s, Time_Cost: 99s, Epoch: [19/100],Val_PSNR: 46.04, Val_SSIM: 0.9987
Date: 2023-10-29 17:56:20s, Time_Cost: 99s, Epoch: [20/100],Val_PSNR: 46.33, Val_SSIM: 0.9988
Date: 2023-10-29 17:57:59s, Time_Cost: 99s, Epoch: [21/100],Val_PSNR: 46.51, Val_SSIM: 0.9989
Date: 2023-10-29 17:59:38s, Time_Cost: 99s, Epoch: [22/100],Val_PSNR: 46.96, Val_SSIM: 0.9990
Date: 2023-10-29 18:01:17s, Time_Cost: 99s, Epoch: [23/100],Val_PSNR: 47.03, Val_SSIM: 0.9990
Date: 2023-10-29 18:02:56s, Time_Cost: 99s, Epoch: [24/100],Val_PSNR: 47.38, Val_SSIM: 0.9991
Date: 2023-10-29 18:04:34s, Time_Cost: 99s, Epoch: [25/100],Val_PSNR: 47.72, Val_SSIM: 0.9991
Date: 2023-10-29 18:06:13s, Time_Cost: 98s, Epoch: [26/100],Val_PSNR: 47.43, Val_SSIM: 0.9991
Date: 2023-10-29 18:07:51s, Time_Cost: 99s, Epoch: [27/100],Val_PSNR: 47.54, Val_SSIM: 0.9991
Date: 2023-10-29 18:09:30s, Time_Cost: 99s, Epoch: [28/100],Val_PSNR: 48.04, Val_SSIM: 0.9991
Date: 2023-10-29 18:11:08s, Time_Cost: 99s, Epoch: [29/100],Val_PSNR: 47.73, Val_SSIM: 0.9990
Date: 2023-10-29 18:12:47s, Time_Cost: 99s, Epoch: [30/100],Val_PSNR: 48.20, Val_SSIM: 0.9993
Date: 2023-10-29 18:14:26s, Time_Cost: 99s, Epoch: [31/100],Val_PSNR: 48.69, Val_SSIM: 0.9993
Date: 2023-10-29 18:16:05s, Time_Cost: 99s, Epoch: [32/100],Val_PSNR: 48.92, Val_SSIM: 0.9993
Date: 2023-10-29 18:17:43s, Time_Cost: 98s, Epoch: [33/100],Val_PSNR: 48.60, Val_SSIM: 0.9993
Date: 2023-10-29 18:19:22s, Time_Cost: 99s, Epoch: [34/100],Val_PSNR: 48.85, Val_SSIM: 0.9993
Date: 2023-10-29 18:21:00s, Time_Cost: 98s, Epoch: [35/100],Val_PSNR: 48.42, Val_SSIM: 0.9992
Date: 2023-10-29 18:22:39s, Time_Cost: 99s, Epoch: [36/100],Val_PSNR: 48.97, Val_SSIM: 0.9994
Date: 2023-10-29 18:24:18s, Time_Cost: 99s, Epoch: [37/100],Val_PSNR: 49.23, Val_SSIM: 0.9994
Date: 2023-10-29 18:25:56s, Time_Cost: 98s, Epoch: [38/100],Val_PSNR: 49.75, Val_SSIM: 0.9995
Date: 2023-10-29 18:27:35s, Time_Cost: 98s, Epoch: [39/100],Val_PSNR: 49.27, Val_SSIM: 0.9993
Date: 2023-10-29 18:29:13s, Time_Cost: 99s, Epoch: [40/100],Val_PSNR: 49.44, Val_SSIM: 0.9995
Date: 2023-10-29 18:30:52s, Time_Cost: 99s, Epoch: [41/100],Val_PSNR: 49.30, Val_SSIM: 0.9995
Date: 2023-10-29 18:32:31s, Time_Cost: 99s, Epoch: [42/100],Val_PSNR: 49.78, Val_SSIM: 0.9994
Date: 2023-10-29 18:34:09s, Time_Cost: 98s, Epoch: [43/100],Val_PSNR: 50.11, Val_SSIM: 0.9994
Date: 2023-10-29 18:35:48s, Time_Cost: 99s, Epoch: [44/100],Val_PSNR: 49.67, Val_SSIM: 0.9995
Date: 2023-10-29 18:37:26s, Time_Cost: 98s, Epoch: [45/100],Val_PSNR: 49.66, Val_SSIM: 0.9995
Date: 2023-10-29 18:39:05s, Time_Cost: 99s, Epoch: [46/100],Val_PSNR: 49.99, Val_SSIM: 0.9995
Date: 2023-10-29 18:40:43s, Time_Cost: 98s, Epoch: [47/100],Val_PSNR: 49.82, Val_SSIM: 0.9995
Date: 2023-10-29 18:42:22s, Time_Cost: 99s, Epoch: [48/100],Val_PSNR: 50.35, Val_SSIM: 0.9995
Date: 2023-10-29 18:44:00s, Time_Cost: 99s, Epoch: [49/100],Val_PSNR: 49.86, Val_SSIM: 0.9994
Date: 2023-10-29 18:45:39s, Time_Cost: 99s, Epoch: [50/100],Val_PSNR: 50.59, Val_SSIM: 0.9996
Date: 2023-10-29 18:47:18s, Time_Cost: 99s, Epoch: [51/100],Val_PSNR: 51.02, Val_SSIM: 0.9996
Date: 2023-10-29 18:48:57s, Time_Cost: 99s, Epoch: [52/100],Val_PSNR: 50.50, Val_SSIM: 0.9996
Date: 2023-10-29 18:50:35s, Time_Cost: 99s, Epoch: [53/100],Val_PSNR: 51.04, Val_SSIM: 0.9996
Date: 2023-10-29 18:52:14s, Time_Cost: 99s, Epoch: [54/100],Val_PSNR: 51.10, Val_SSIM: 0.9996
Date: 2023-10-29 18:53:53s, Time_Cost: 99s, Epoch: [55/100],Val_PSNR: 51.11, Val_SSIM: 0.9996
Date: 2023-10-29 18:55:31s, Time_Cost: 99s, Epoch: [56/100],Val_PSNR: 51.47, Val_SSIM: 0.9997
Date: 2023-10-29 18:57:10s, Time_Cost: 99s, Epoch: [57/100],Val_PSNR: 51.67, Val_SSIM: 0.9997
Date: 2023-10-29 18:58:49s, Time_Cost: 98s, Epoch: [58/100],Val_PSNR: 52.09, Val_SSIM: 0.9997
Date: 2023-10-29 19:00:27s, Time_Cost: 98s, Epoch: [59/100],Val_PSNR: 52.70, Val_SSIM: 0.9997
Date: 2023-10-29 19:02:06s, Time_Cost: 99s, Epoch: [60/100],Val_PSNR: 52.73, Val_SSIM: 0.9997
Date: 2023-10-29 19:03:44s, Time_Cost: 99s, Epoch: [61/100],Val_PSNR: 52.75, Val_SSIM: 0.9997
Date: 2023-10-29 19:05:23s, Time_Cost: 99s, Epoch: [62/100],Val_PSNR: 53.10, Val_SSIM: 0.9998
Date: 2023-10-29 19:07:01s, Time_Cost: 99s, Epoch: [63/100],Val_PSNR: 53.44, Val_SSIM: 0.9998
Date: 2023-10-29 19:08:40s, Time_Cost: 99s, Epoch: [64/100],Val_PSNR: 53.67, Val_SSIM: 0.9998
Date: 2023-10-29 19:10:19s, Time_Cost: 98s, Epoch: [65/100],Val_PSNR: 54.11, Val_SSIM: 0.9998
Date: 2023-10-29 19:11:57s, Time_Cost: 98s, Epoch: [66/100],Val_PSNR: 54.57, Val_SSIM: 0.9998
Date: 2023-10-29 19:13:36s, Time_Cost: 98s, Epoch: [67/100],Val_PSNR: 54.32, Val_SSIM: 0.9998
Date: 2023-10-29 19:15:14s, Time_Cost: 99s, Epoch: [68/100],Val_PSNR: 54.69, Val_SSIM: 0.9998
Date: 2023-10-29 19:16:53s, Time_Cost: 99s, Epoch: [69/100],Val_PSNR: 54.99, Val_SSIM: 0.9998
Date: 2023-10-29 19:18:31s, Time_Cost: 98s, Epoch: [70/100],Val_PSNR: 55.49, Val_SSIM: 0.9999
Date: 2023-10-29 19:20:10s, Time_Cost: 98s, Epoch: [71/100],Val_PSNR: 55.40, Val_SSIM: 0.9999
Date: 2023-10-29 19:21:48s, Time_Cost: 98s, Epoch: [72/100],Val_PSNR: 56.17, Val_SSIM: 0.9999
Date: 2023-10-29 19:23:27s, Time_Cost: 99s, Epoch: [73/100],Val_PSNR: 56.40, Val_SSIM: 0.9999
Date: 2023-10-29 19:25:06s, Time_Cost: 99s, Epoch: [74/100],Val_PSNR: 56.62, Val_SSIM: 0.9999
Date: 2023-10-29 19:26:44s, Time_Cost: 98s, Epoch: [75/100],Val_PSNR: 57.13, Val_SSIM: 0.9999
Date: 2023-10-29 19:28:23s, Time_Cost: 99s, Epoch: [76/100],Val_PSNR: 57.42, Val_SSIM: 0.9999
Date: 2023-10-29 19:30:01s, Time_Cost: 99s, Epoch: [77/100],Val_PSNR: 57.50, Val_SSIM: 0.9999
Date: 2023-10-29 19:31:40s, Time_Cost: 99s, Epoch: [78/100],Val_PSNR: 58.34, Val_SSIM: 0.9999
Date: 2023-10-29 19:33:19s, Time_Cost: 99s, Epoch: [79/100],Val_PSNR: 58.47, Val_SSIM: 0.9999
Date: 2023-10-29 19:34:59s, Time_Cost: 100s, Epoch: [80/100],Val_PSNR: 58.60, Val_SSIM: 0.9999
Date: 2023-10-29 19:36:39s, Time_Cost: 100s, Epoch: [81/100],Val_PSNR: 59.58, Val_SSIM: 1.0000
Date: 2023-10-29 19:38:19s, Time_Cost: 100s, Epoch: [82/100],Val_PSNR: 59.89, Val_SSIM: 1.0000
Date: 2023-10-29 19:40:00s, Time_Cost: 100s, Epoch: [83/100],Val_PSNR: 60.27, Val_SSIM: 1.0000
Date: 2023-10-29 19:41:40s, Time_Cost: 101s, Epoch: [84/100],Val_PSNR: 60.71, Val_SSIM: 1.0000
Date: 2023-10-29 19:43:21s, Time_Cost: 101s, Epoch: [85/100],Val_PSNR: 61.40, Val_SSIM: 1.0000
Date: 2023-10-29 19:45:01s, Time_Cost: 100s, Epoch: [86/100],Val_PSNR: 61.60, Val_SSIM: 1.0000
Date: 2023-10-29 19:46:40s, Time_Cost: 99s, Epoch: [87/100],Val_PSNR: 62.02, Val_SSIM: 1.0000
Date: 2023-10-29 19:48:19s, Time_Cost: 99s, Epoch: [88/100],Val_PSNR: 62.91, Val_SSIM: 1.0000
Date: 2023-10-29 19:49:57s, Time_Cost: 98s, Epoch: [89/100],Val_PSNR: 63.87, Val_SSIM: 1.0000
Date: 2023-10-29 19:51:36s, Time_Cost: 98s, Epoch: [90/100],Val_PSNR: 64.68, Val_SSIM: 1.0000
Date: 2023-10-29 19:53:15s, Time_Cost: 99s, Epoch: [91/100],Val_PSNR: 65.20, Val_SSIM: 1.0000
Date: 2023-10-29 19:54:53s, Time_Cost: 98s, Epoch: [92/100],Val_PSNR: 65.81, Val_SSIM: 1.0000
Date: 2023-10-29 19:56:32s, Time_Cost: 99s, Epoch: [93/100],Val_PSNR: 67.42, Val_SSIM: 1.0000
Date: 2023-10-29 19:58:12s, Time_Cost: 100s, Epoch: [94/100],Val_PSNR: 68.40, Val_SSIM: 1.0000
Date: 2023-10-29 19:59:54s, Time_Cost: 103s, Epoch: [95/100],Val_PSNR: 69.28, Val_SSIM: 1.0000
Date: 2023-10-29 20:01:34s, Time_Cost: 99s, Epoch: [96/100],Val_PSNR: 70.40, Val_SSIM: 1.0000
Date: 2023-10-29 20:03:13s, Time_Cost: 99s, Epoch: [97/100],Val_PSNR: 71.94, Val_SSIM: 1.0000
Date: 2023-10-29 20:04:52s, Time_Cost: 99s, Epoch: [98/100],Val_PSNR: 73.31, Val_SSIM: 1.0000
Date: 2023-10-29 20:06:32s, Time_Cost: 99s, Epoch: [99/100],Val_PSNR: 74.26, Val_SSIM: 1.0000
Date: 2023-10-29 20:08:11s, Time_Cost: 99s, Epoch: [100/100],Val_PSNR: 74.08, Val_SSIM: 1.0000
Date: 2023-10-30 08:30:47s, Time_Cost: 106s, Epoch: [1/100],Val_PSNR: 27.48, Val_SSIM: 0.9423
Date: 2023-10-30 08:32:29s, Time_Cost: 102s, Epoch: [2/100],Val_PSNR: 33.91, Val_SSIM: 0.9909
Date: 2023-10-30 08:34:11s, Time_Cost: 102s, Epoch: [3/100],Val_PSNR: 35.80, Val_SSIM: 0.9947
Date: 2023-10-30 08:35:53s, Time_Cost: 102s, Epoch: [4/100],Val_PSNR: 37.11, Val_SSIM: 0.9962
Date: 2023-10-30 08:37:35s, Time_Cost: 102s, Epoch: [5/100],Val_PSNR: 38.25, Val_SSIM: 0.9970
Date: 2023-10-30 08:39:17s, Time_Cost: 102s, Epoch: [6/100],Val_PSNR: 38.77, Val_SSIM: 0.9975
Date: 2023-10-30 08:40:59s, Time_Cost: 102s, Epoch: [7/100],Val_PSNR: 39.05, Val_SSIM: 0.9978
Date: 2023-10-30 08:42:41s, Time_Cost: 102s, Epoch: [8/100],Val_PSNR: 40.18, Val_SSIM: 0.9983
Date: 2023-10-30 08:44:23s, Time_Cost: 102s, Epoch: [9/100],Val_PSNR: 40.29, Val_SSIM: 0.9985
Date: 2023-10-30 08:46:05s, Time_Cost: 102s, Epoch: [10/100],Val_PSNR: 40.93, Val_SSIM: 0.9987
Date: 2023-10-30 08:47:47s, Time_Cost: 102s, Epoch: [11/100],Val_PSNR: 41.07, Val_SSIM: 0.9989
Date: 2023-10-30 08:49:29s, Time_Cost: 102s, Epoch: [12/100],Val_PSNR: 41.70, Val_SSIM: 0.9990
Date: 2023-10-30 08:51:11s, Time_Cost: 102s, Epoch: [13/100],Val_PSNR: 42.02, Val_SSIM: 0.9991
Date: 2023-10-30 08:52:53s, Time_Cost: 102s, Epoch: [14/100],Val_PSNR: 42.49, Val_SSIM: 0.9992
Date: 2023-10-30 08:54:35s, Time_Cost: 102s, Epoch: [15/100],Val_PSNR: 42.95, Val_SSIM: 0.9994
Date: 2023-10-30 08:56:32s, Time_Cost: 117s, Epoch: [16/100],Val_PSNR: 42.70, Val_SSIM: 0.9994
Date: 2023-10-30 08:58:30s, Time_Cost: 118s, Epoch: [17/100],Val_PSNR: 42.86, Val_SSIM: 0.9993
Date: 2023-10-30 09:00:22s, Time_Cost: 112s, Epoch: [18/100],Val_PSNR: 43.49, Val_SSIM: 0.9995
Date: 2023-10-30 09:02:20s, Time_Cost: 118s, Epoch: [19/100],Val_PSNR: 43.59, Val_SSIM: 0.9995
Date: 2023-10-30 09:04:18s, Time_Cost: 118s, Epoch: [20/100],Val_PSNR: 43.96, Val_SSIM: 0.9996
Date: 2023-10-30 09:06:16s, Time_Cost: 118s, Epoch: [21/100],Val_PSNR: 44.04, Val_SSIM: 0.9996
Date: 2023-10-30 09:08:14s, Time_Cost: 118s, Epoch: [22/100],Val_PSNR: 43.72, Val_SSIM: 0.9996
Date: 2023-10-30 09:10:12s, Time_Cost: 118s, Epoch: [23/100],Val_PSNR: 43.95, Val_SSIM: 0.9996
Date: 2023-10-30 09:12:10s, Time_Cost: 118s, Epoch: [24/100],Val_PSNR: 44.06, Val_SSIM: 0.9996
Date: 2023-10-30 09:14:07s, Time_Cost: 118s, Epoch: [25/100],Val_PSNR: 44.49, Val_SSIM: 0.9996
Date: 2023-10-30 09:16:05s, Time_Cost: 118s, Epoch: [26/100],Val_PSNR: 44.82, Val_SSIM: 0.9996
Date: 2023-10-30 09:18:03s, Time_Cost: 118s, Epoch: [27/100],Val_PSNR: 44.41, Val_SSIM: 0.9996
Date: 2023-10-30 09:20:01s, Time_Cost: 118s, Epoch: [28/100],Val_PSNR: 45.42, Val_SSIM: 0.9997
Date: 2023-10-30 09:21:59s, Time_Cost: 118s, Epoch: [29/100],Val_PSNR: 45.46, Val_SSIM: 0.9997
Date: 2023-10-30 09:23:43s, Time_Cost: 104s, Epoch: [30/100],Val_PSNR: 45.14, Val_SSIM: 0.9997
Date: 2023-10-30 09:25:25s, Time_Cost: 102s, Epoch: [31/100],Val_PSNR: 45.69, Val_SSIM: 0.9997
Date: 2023-10-30 09:27:07s, Time_Cost: 102s, Epoch: [32/100],Val_PSNR: 45.31, Val_SSIM: 0.9997
Date: 2023-10-30 09:28:50s, Time_Cost: 102s, Epoch: [33/100],Val_PSNR: 45.55, Val_SSIM: 0.9997
Date: 2023-10-30 09:30:32s, Time_Cost: 102s, Epoch: [34/100],Val_PSNR: 45.64, Val_SSIM: 0.9997
Date: 2023-10-30 09:32:14s, Time_Cost: 102s, Epoch: [35/100],Val_PSNR: 45.78, Val_SSIM: 0.9997
Date: 2023-10-30 09:33:57s, Time_Cost: 102s, Epoch: [36/100],Val_PSNR: 45.78, Val_SSIM: 0.9997
Date: 2023-10-30 09:35:39s, Time_Cost: 102s, Epoch: [37/100],Val_PSNR: 46.08, Val_SSIM: 0.9998
Date: 2023-10-30 09:37:22s, Time_Cost: 102s, Epoch: [38/100],Val_PSNR: 46.15, Val_SSIM: 0.9997
Date: 2023-10-30 09:39:04s, Time_Cost: 102s, Epoch: [39/100],Val_PSNR: 46.01, Val_SSIM: 0.9998
Date: 2023-10-30 09:40:46s, Time_Cost: 102s, Epoch: [40/100],Val_PSNR: 46.40, Val_SSIM: 0.9998
Date: 2023-10-30 09:42:29s, Time_Cost: 102s, Epoch: [41/100],Val_PSNR: 46.50, Val_SSIM: 0.9998
Date: 2023-10-30 09:44:11s, Time_Cost: 102s, Epoch: [42/100],Val_PSNR: 46.71, Val_SSIM: 0.9998
Date: 2023-10-30 09:45:53s, Time_Cost: 102s, Epoch: [43/100],Val_PSNR: 46.52, Val_SSIM: 0.9998
Date: 2023-10-30 09:47:36s, Time_Cost: 102s, Epoch: [44/100],Val_PSNR: 46.67, Val_SSIM: 0.9998
Date: 2023-10-30 09:49:18s, Time_Cost: 102s, Epoch: [45/100],Val_PSNR: 47.46, Val_SSIM: 0.9998
Date: 2023-10-30 09:51:00s, Time_Cost: 102s, Epoch: [46/100],Val_PSNR: 46.67, Val_SSIM: 0.9998
Date: 2023-10-30 09:52:43s, Time_Cost: 102s, Epoch: [47/100],Val_PSNR: 46.23, Val_SSIM: 0.9998
Date: 2023-10-30 09:54:25s, Time_Cost: 102s, Epoch: [48/100],Val_PSNR: 46.62, Val_SSIM: 0.9998
Date: 2023-10-30 09:56:07s, Time_Cost: 102s, Epoch: [49/100],Val_PSNR: 47.56, Val_SSIM: 0.9998
Date: 2023-10-30 09:57:50s, Time_Cost: 102s, Epoch: [50/100],Val_PSNR: 47.08, Val_SSIM: 0.9998
Date: 2023-10-30 09:59:32s, Time_Cost: 102s, Epoch: [51/100],Val_PSNR: 48.02, Val_SSIM: 0.9998
Date: 2023-10-30 10:01:15s, Time_Cost: 102s, Epoch: [52/100],Val_PSNR: 47.95, Val_SSIM: 0.9998
Date: 2023-10-30 10:02:57s, Time_Cost: 102s, Epoch: [53/100],Val_PSNR: 48.19, Val_SSIM: 0.9998
Date: 2023-10-30 10:04:39s, Time_Cost: 102s, Epoch: [54/100],Val_PSNR: 48.14, Val_SSIM: 0.9998
Date: 2023-10-30 10:06:21s, Time_Cost: 102s, Epoch: [55/100],Val_PSNR: 48.23, Val_SSIM: 0.9999
Date: 2023-10-30 10:08:04s, Time_Cost: 102s, Epoch: [56/100],Val_PSNR: 48.52, Val_SSIM: 0.9999
Date: 2023-10-30 10:09:46s, Time_Cost: 102s, Epoch: [57/100],Val_PSNR: 48.96, Val_SSIM: 0.9999
Date: 2023-10-30 10:11:28s, Time_Cost: 102s, Epoch: [58/100],Val_PSNR: 48.77, Val_SSIM: 0.9999
Date: 2023-10-30 10:13:11s, Time_Cost: 102s, Epoch: [59/100],Val_PSNR: 48.94, Val_SSIM: 0.9999
Date: 2023-10-30 10:14:53s, Time_Cost: 102s, Epoch: [60/100],Val_PSNR: 49.76, Val_SSIM: 0.9999
Date: 2023-10-30 10:16:35s, Time_Cost: 102s, Epoch: [61/100],Val_PSNR: 50.20, Val_SSIM: 0.9999
Date: 2023-10-30 10:18:17s, Time_Cost: 102s, Epoch: [62/100],Val_PSNR: 49.89, Val_SSIM: 0.9999
Date: 2023-10-30 10:20:00s, Time_Cost: 102s, Epoch: [63/100],Val_PSNR: 50.45, Val_SSIM: 0.9999
Date: 2023-10-30 10:21:42s, Time_Cost: 102s, Epoch: [64/100],Val_PSNR: 50.68, Val_SSIM: 0.9999
Date: 2023-10-30 10:23:39s, Time_Cost: 116s, Epoch: [65/100],Val_PSNR: 50.91, Val_SSIM: 0.9999
Date: 2023-10-30 10:25:27s, Time_Cost: 108s, Epoch: [66/100],Val_PSNR: 51.41, Val_SSIM: 0.9999
Date: 2023-10-30 10:27:09s, Time_Cost: 102s, Epoch: [67/100],Val_PSNR: 51.41, Val_SSIM: 0.9999
Date: 2023-10-30 10:28:51s, Time_Cost: 102s, Epoch: [68/100],Val_PSNR: 52.68, Val_SSIM: 0.9999
Date: 2023-10-30 10:30:33s, Time_Cost: 102s, Epoch: [69/100],Val_PSNR: 51.89, Val_SSIM: 0.9999
Date: 2023-10-30 10:32:15s, Time_Cost: 102s, Epoch: [70/100],Val_PSNR: 52.76, Val_SSIM: 0.9999
Date: 2023-10-30 10:33:56s, Time_Cost: 102s, Epoch: [71/100],Val_PSNR: 52.89, Val_SSIM: 1.0000
Date: 2023-10-30 10:35:38s, Time_Cost: 102s, Epoch: [72/100],Val_PSNR: 53.07, Val_SSIM: 0.9999
Date: 2023-10-30 10:37:20s, Time_Cost: 102s, Epoch: [73/100],Val_PSNR: 53.77, Val_SSIM: 1.0000
Date: 2023-10-30 10:39:02s, Time_Cost: 102s, Epoch: [74/100],Val_PSNR: 53.80, Val_SSIM: 1.0000
Date: 2023-10-30 10:40:44s, Time_Cost: 102s, Epoch: [75/100],Val_PSNR: 53.80, Val_SSIM: 1.0000
Date: 2023-10-30 10:42:26s, Time_Cost: 102s, Epoch: [76/100],Val_PSNR: 54.47, Val_SSIM: 1.0000
Date: 2023-10-30 10:44:08s, Time_Cost: 102s, Epoch: [77/100],Val_PSNR: 54.37, Val_SSIM: 1.0000
Date: 2023-10-30 10:45:50s, Time_Cost: 102s, Epoch: [78/100],Val_PSNR: 54.69, Val_SSIM: 1.0000
Date: 2023-10-30 10:47:44s, Time_Cost: 114s, Epoch: [79/100],Val_PSNR: 55.58, Val_SSIM: 1.0000
Date: 2023-10-30 10:49:41s, Time_Cost: 117s, Epoch: [80/100],Val_PSNR: 56.32, Val_SSIM: 1.0000
Date: 2023-10-30 10:51:39s, Time_Cost: 117s, Epoch: [81/100],Val_PSNR: 56.56, Val_SSIM: 1.0000
Date: 2023-10-30 10:53:36s, Time_Cost: 117s, Epoch: [82/100],Val_PSNR: 57.18, Val_SSIM: 1.0000
Date: 2023-10-30 10:55:33s, Time_Cost: 117s, Epoch: [83/100],Val_PSNR: 57.03, Val_SSIM: 1.0000
Date: 2023-10-30 10:57:31s, Time_Cost: 117s, Epoch: [84/100],Val_PSNR: 58.19, Val_SSIM: 1.0000
Date: 2023-10-30 10:59:16s, Time_Cost: 105s, Epoch: [85/100],Val_PSNR: 59.21, Val_SSIM: 1.0000
Date: 2023-10-30 11:00:58s, Time_Cost: 102s, Epoch: [86/100],Val_PSNR: 59.00, Val_SSIM: 1.0000
Date: 2023-10-30 11:02:40s, Time_Cost: 102s, Epoch: [87/100],Val_PSNR: 59.23, Val_SSIM: 1.0000
Date: 2023-10-30 11:04:21s, Time_Cost: 102s, Epoch: [88/100],Val_PSNR: 60.75, Val_SSIM: 1.0000
Date: 2023-10-30 11:06:03s, Time_Cost: 102s, Epoch: [89/100],Val_PSNR: 61.06, Val_SSIM: 1.0000
Date: 2023-10-30 11:07:45s, Time_Cost: 102s, Epoch: [90/100],Val_PSNR: 61.74, Val_SSIM: 1.0000
Date: 2023-10-30 11:09:26s, Time_Cost: 102s, Epoch: [91/100],Val_PSNR: 62.74, Val_SSIM: 1.0000
Date: 2023-10-30 11:11:08s, Time_Cost: 102s, Epoch: [92/100],Val_PSNR: 63.91, Val_SSIM: 1.0000
Date: 2023-10-30 11:12:50s, Time_Cost: 102s, Epoch: [93/100],Val_PSNR: 64.68, Val_SSIM: 1.0000
Date: 2023-10-30 11:14:32s, Time_Cost: 102s, Epoch: [94/100],Val_PSNR: 65.61, Val_SSIM: 1.0000
Date: 2023-10-30 11:16:14s, Time_Cost: 102s, Epoch: [95/100],Val_PSNR: 67.09, Val_SSIM: 1.0000
Date: 2023-10-30 11:17:56s, Time_Cost: 102s, Epoch: [96/100],Val_PSNR: 68.51, Val_SSIM: 1.0000
Date: 2023-10-30 11:19:38s, Time_Cost: 102s, Epoch: [97/100],Val_PSNR: 70.01, Val_SSIM: 1.0000
Date: 2023-10-30 11:21:20s, Time_Cost: 102s, Epoch: [98/100],Val_PSNR: 72.04, Val_SSIM: 1.0000
Date: 2023-10-30 11:23:02s, Time_Cost: 102s, Epoch: [99/100],Val_PSNR: 73.25, Val_SSIM: 1.0000
Date: 2023-10-30 11:24:44s, Time_Cost: 102s, Epoch: [100/100],Val_PSNR: 73.40, Val_SSIM: 1.0000
Date: 2023-10-30 17:44:48s, Time_Cost: 40s, Epoch: [1/100],Val_PSNR: 25.45, Val_SSIM: 0.9084
Date: 2023-10-30 17:45:25s, Time_Cost: 37s, Epoch: [2/100],Val_PSNR: 31.81, Val_SSIM: 0.9831
Date: 2023-10-30 17:46:02s, Time_Cost: 37s, Epoch: [3/100],Val_PSNR: 33.84, Val_SSIM: 0.9910
Date: 2023-10-30 17:46:39s, Time_Cost: 37s, Epoch: [4/100],Val_PSNR: 35.65, Val_SSIM: 0.9936
Date: 2023-10-30 17:47:16s, Time_Cost: 37s, Epoch: [5/100],Val_PSNR: 36.92, Val_SSIM: 0.9950
Date: 2023-10-30 17:47:53s, Time_Cost: 37s, Epoch: [6/100],Val_PSNR: 36.96, Val_SSIM: 0.9957
Date: 2023-10-30 17:48:31s, Time_Cost: 37s, Epoch: [7/100],Val_PSNR: 38.56, Val_SSIM: 0.9964
Date: 2023-10-30 17:49:08s, Time_Cost: 37s, Epoch: [8/100],Val_PSNR: 38.76, Val_SSIM: 0.9969
Date: 2023-10-30 17:49:45s, Time_Cost: 37s, Epoch: [9/100],Val_PSNR: 39.25, Val_SSIM: 0.9972
Date: 2023-10-30 17:50:22s, Time_Cost: 37s, Epoch: [10/100],Val_PSNR: 39.61, Val_SSIM: 0.9976
Date: 2023-10-30 17:51:00s, Time_Cost: 37s, Epoch: [11/100],Val_PSNR: 40.36, Val_SSIM: 0.9979
Date: 2023-10-30 17:51:37s, Time_Cost: 37s, Epoch: [12/100],Val_PSNR: 40.66, Val_SSIM: 0.9981
Date: 2023-10-30 17:52:14s, Time_Cost: 37s, Epoch: [13/100],Val_PSNR: 41.16, Val_SSIM: 0.9982
Date: 2023-10-30 17:52:51s, Time_Cost: 37s, Epoch: [14/100],Val_PSNR: 41.25, Val_SSIM: 0.9984
Date: 2023-10-30 17:53:29s, Time_Cost: 37s, Epoch: [15/100],Val_PSNR: 41.85, Val_SSIM: 0.9986
Date: 2023-10-30 17:54:06s, Time_Cost: 37s, Epoch: [16/100],Val_PSNR: 41.27, Val_SSIM: 0.9986
Date: 2023-10-30 17:54:43s, Time_Cost: 37s, Epoch: [17/100],Val_PSNR: 41.91, Val_SSIM: 0.9987
Date: 2023-10-30 17:55:20s, Time_Cost: 37s, Epoch: [18/100],Val_PSNR: 41.98, Val_SSIM: 0.9988
Date: 2023-10-30 17:55:58s, Time_Cost: 37s, Epoch: [19/100],Val_PSNR: 42.43, Val_SSIM: 0.9989
Date: 2023-10-30 17:56:35s, Time_Cost: 37s, Epoch: [20/100],Val_PSNR: 42.27, Val_SSIM: 0.9990
Date: 2023-10-30 17:57:12s, Time_Cost: 37s, Epoch: [21/100],Val_PSNR: 42.89, Val_SSIM: 0.9990
Date: 2023-10-30 17:57:49s, Time_Cost: 37s, Epoch: [22/100],Val_PSNR: 42.31, Val_SSIM: 0.9990
Date: 2023-10-30 17:58:27s, Time_Cost: 37s, Epoch: [23/100],Val_PSNR: 42.73, Val_SSIM: 0.9991
Date: 2023-10-30 17:59:04s, Time_Cost: 37s, Epoch: [24/100],Val_PSNR: 43.03, Val_SSIM: 0.9991
